z	10 mm Bz	10 mm Br	28 mm Bz	28 mm Br	48 mm Bz	48 mm Br	68 mm Bz	68 mm Br	88 mm Bz	88 mm Br
38.672	3.9973	-5.8989e-06	3.9948	-6.1231e-06	3.9942	-1.3399e-05	3.9922	-2.881e-05	2.5	3.1382e-06
39.57	3.9973	-7.4697e-06	3.9948	-1.5514e-05	3.9942	-2.0995e-05	3.9922	-4.5337e-05	2.5	6.3618e-06
40.469	3.9973	-4.5624e-06	3.9948	-8.716e-06	3.9942	-1.3112e-05	3.9922	-2.8045e-05	2.5	5.5563e-06
41.367	3.9973	-6.757e-06	3.9948	-1.1496e-05	3.9942	-1.6109e-05	3.9922	-3.217e-05	2.5	6.3326e-06
42.266	3.9973	-5.8179e-06	3.9948	-3.9648e-06	3.9942	-7.5815e-06	3.9922	-1.5587e-05	2.5	5.7565e-06
43.164	3.9973	-9.1238e-06	3.9948	-1.2596e-05	3.9942	-1.4627e-05	3.9922	-3.9255e-05	2.5	7.7198e-06
44.063	3.9973	-4.7302e-06	3.9948	-1.1664e-07	3.9942	-1.1134e-06	3.9922	-8.1872e-06	2.5	6.1074e-06
44.961	3.9973	-5.7126e-06	3.9948	-6.4645e-06	3.9942	-7.5993e-06	3.9922	-1.9181e-05	2.5	6.5567e-06
45.859	3.9973	-1.7356e-06	3.9948	3.6104e-06	3.9942	4.1858e-06	3.9922	7.2492e-06	2.5	6.512e-06
46.758	3.9973	-5.1594e-06	3.9948	-1.0389e-05	3.9942	-7.9534e-06	3.9922	-2.2587e-05	2.5	4.2406e-06
47.656	3.9973	-4.1018e-06	3.9948	2.5286e-07	3.9942	1.9591e-06	3.9922	2.2526e-06	2.5	6.6181e-06
48.555	3.9973	-2.8921e-06	3.9948	2.2447e-06	3.9942	6.479e-06	3.9922	9.4095e-06	2.5	8.3996e-06
49.453	3.9973	-2.4943e-06	3.9948	9.3319e-06	3.9942	1.2785e-05	3.9922	2.3156e-05	2.5	7.5426e-06
50.352	3.9973	-1.9628e-06	3.9948	5.4063e-06	3.9942	1.0566e-05	3.9922	1.3375e-05	2.5	8.6537e-06
51.25	3.9973	1.3201e-06	3.9948	1.4231e-05	3.9942	2.0703e-05	3.9922	3.3611e-05	2.5	7.3935e-06
52.148	3.9973	2.312e-07	3.9948	9.5586e-06	3.9942	1.7566e-05	3.9922	2.5331e-05	2.5	8.5592e-06
53.047	3.9973	-9.9216e-07	3.9948	9.4176e-06	3.9942	1.7361e-05	3.9922	2.8781e-05	2.5	5.9889e-06
53.945	3.9973	-1.4524e-06	3.9948	7.21e-06	3.9942	1.5601e-05	3.9922	3.1794e-05	2.5	4.4111e-06
54.844	3.9973	-6.4774e-07	3.9948	5.7032e-06	3.9942	1.5111e-05	3.9922	2.9662e-05	2.5	6.0685e-06
55.742	3.9973	1.0182e-06	3.9948	8.6818e-06	3.9942	1.8681e-05	3.9922	4.0232e-05	2.5	7.7652e-06
56.641	3.9973	1.8484e-06	3.9948	1.34e-05	3.9942	2.426e-05	3.9922	4.9856e-05	2.5	1.0206e-05
57.539	3.9973	2.5382e-06	3.9948	1.1979e-05	3.9942	2.3948e-05	3.9921	4.6e-05	2.5	9.7415e-06
58.438	3.9973	2.0341e-06	3.9948	1.0561e-05	3.9942	2.5282e-05	3.9921	4.451e-05	2.5	1.0975e-05
59.336	3.9973	1.5809e-06	3.9948	1.7937e-05	3.9941	3.2138e-05	3.9921	6.0189e-05	2.5	9.8899e-06
60.234	3.9973	1.7413e-06	3.9948	2.1378e-05	3.9941	3.6288e-05	3.9921	6.9184e-05	2.5	8.4126e-06
61.133	3.9973	5.8032e-07	3.9948	1.6431e-05	3.9941	3.1662e-05	3.9921	5.9288e-05	2.5	7.987e-06
62.031	3.9973	1.937e-06	3.9948	2.0497e-05	3.9941	3.6992e-05	3.9921	6.9114e-05	2.5	7.6559e-06
62.93	3.9973	3.8424e-06	3.9948	1.9571e-05	3.9941	3.6248e-05	3.9921	7.4565e-05	2.5	7.5204e-06
63.828	3.9973	5.2574e-06	3.9948	1.9599e-05	3.9941	3.8714e-05	3.9921	7.534e-05	2.5	6.4522e-06
64.727	3.9973	6.2971e-06	3.9948	2.3071e-05	3.9941	4.3144e-05	3.9921	8.0339e-05	2.5	8.2507e-06
65.625	3.9973	5.5721e-06	3.9948	1.8074e-05	3.9941	3.8256e-05	3.9921	7.3586e-05	2.5	9.7294e-06
66.523	3.9973	2.9822e-06	3.9948	1.6497e-05	3.9941	3.5075e-05	3.9921	7.3135e-05	2.5	7.9815e-06
67.422	3.9973	1.7211e-06	3.9948	1.4562e-05	3.9941	3.3882e-05	3.9921	6.9466e-05	2.5	8.0263e-06
68.32	3.9973	1.573e-06	3.9948	1.5901e-05	3.9941	3.5066e-05	3.9921	7.2817e-05	2.5	8.1717e-06
69.219	3.9973	2.5991e-06	3.9948	1.6159e-05	3.9941	3.5975e-05	3.9921	7.7532e-05	2.5	6.1362e-06
70.117	3.9973	4.8769e-06	3.9948	1.5553e-05	3.9941	3.5714e-05	3.9921	8.1696e-05	2.4999	6.0743e-06
71.016	3.9973	2.6689e-06	3.9948	1.5206e-05	3.9941	3.4114e-05	3.9921	8.2535e-05	2.4999	6.5776e-06
71.914	3.9973	2.2394e-07	3.9948	1.3375e-05	3.9941	3.1627e-05	3.9921	7.4404e-05	2.4999	5.2311e-06
72.813	3.9973	-1.4174e-06	3.9948	1.263e-05	3.9941	3.1608e-05	3.9921	7.0913e-05	2.4999	8.5808e-06
73.711	3.9973	-2.8164e-06	3.9948	1.6529e-05	3.9941	3.4458e-05	3.9921	7.901e-05	2.4999	8.2223e-06
74.609	3.9973	-2.0919e-06	3.9948	2.2179e-05	3.9941	3.9986e-05	3.9921	8.9462e-05	2.4999	8.1556e-06
75.508	3.9973	-3.077e-06	3.9948	1.118e-05	3.9941	2.7028e-05	3.9921	5.9272e-05	2.4999	6.8944e-06
76.406	3.9973	2.2182e-06	3.9948	2.1207e-05	3.9941	3.6848e-05	3.9921	8.6774e-05	2.4999	5.2192e-06
77.305	3.9973	-1.2515e-06	3.9948	1.2891e-05	3.9941	2.9252e-05	3.9921	7.0206e-05	2.4999	4.6781e-06
78.203	3.9973	-3.6921e-06	3.9948	7.9637e-06	3.9941	2.2143e-05	3.9921	6.2516e-05	2.4999	7.4936e-06
79.102	3.9973	-5.7578e-06	3.9948	3.2676e-07	3.9941	1.4263e-05	3.9921	4.7187e-05	2.4999	6.237e-06
80.0	3.9973	-6.7687e-06	3.9948	4.3706e-06	3.9941	1.7764e-05	3.9921	5.9871e-05	2.4999	5.2072e-06
80.898	3.9973	-8.1946e-06	3.9948	1.3719e-06	3.9941	1.3048e-05	3.9921	4.9751e-05	2.4999	3.0932e-06
81.797	3.9973	-8.1039e-06	3.9948	-5.058e-06	3.9941	6.4459e-06	3.9921	3.6006e-05	2.4999	3.8941e-06
82.695	3.9973	-8.1575e-06	3.9948	-5.5537e-06	3.9941	4.8304e-06	3.9921	3.6328e-05	2.4999	2.5414e-06
83.594	3.9973	-8.6567e-06	3.9948	-3.5667e-06	3.9941	6.021e-06	3.9921	3.8467e-05	2.4999	2.2581e-06
84.492	3.9973	-1.3128e-05	3.9948	-5.4831e-07	3.9941	7.1628e-06	3.9921	4.0416e-05	2.4999	2.5797e-06
85.391	3.9973	-1.4277e-05	3.9948	-3.8158e-06	3.9941	3.5591e-06	3.9921	3.6792e-05	2.4999	1.7826e-06
86.289	3.9973	-1.7067e-05	3.9948	-1.1247e-05	3.9941	-7.135e-06	3.9921	2.1391e-05	2.4999	-4.1302e-07
87.188	3.9973	-1.4933e-05	3.9948	-7.7888e-06	3.9941	-4.651e-06	3.9921	2.7665e-05	2.4999	6.9942e-07
88.086	3.9973	-1.5052e-05	3.9948	-1.5036e-05	3.9941	-1.195e-05	3.9921	1.3262e-05	2.4999	1.2584e-09
88.984	3.9973	-1.7749e-05	3.9948	-1.9753e-05	3.9941	-1.906e-05	3.9921	4.2074e-06	2.4999	1.706e-06
89.883	3.9973	-2.0532e-05	3.9948	-2.4368e-05	3.9941	-2.5155e-05	3.9921	-4.9273e-06	2.4999	6.0522e-07
90.781	3.9973	-2.1839e-05	3.9948	-2.6127e-05	3.9941	-2.9716e-05	3.9921	-1.366e-05	2.4999	-5.3778e-07
91.68	3.9973	-2.3884e-05	3.9948	-3.4192e-05	3.9941	-3.989e-05	3.9921	-3.4598e-05	2.4999	-1.5053e-06
92.578	3.9973	-2.734e-05	3.9948	-3.6538e-05	3.9941	-4.4489e-05	3.9921	-3.6362e-05	2.4999	-3.8401e-06
93.477	3.9973	-2.8443e-05	3.9948	-4.2309e-05	3.9941	-5.1798e-05	3.9921	-4.9461e-05	2.4999	-2.7466e-06
94.375	3.9973	-2.9e-05	3.9948	-4.5106e-05	3.9941	-5.8754e-05	3.9921	-5.7777e-05	2.4999	-2.1617e-06
95.273	3.9973	-2.9617e-05	3.9948	-4.3877e-05	3.9941	-5.9897e-05	3.9921	-5.4701e-05	2.4999	-2.2967e-06
96.172	3.9973	-3.2309e-05	3.9948	-4.6712e-05	3.9941	-6.4633e-05	3.9921	-6.9158e-05	2.4999	-2.3865e-06
97.07	3.9973	-3.3546e-05	3.9948	-4.9824e-05	3.9941	-6.9347e-05	3.9921	-7.5105e-05	2.4999	-5.8865e-06
97.969	3.9974	-3.5854e-05	3.9948	-5.2897e-05	3.9941	-7.5176e-05	3.9921	-8.6427e-05	2.4999	-4.6337e-06
98.867	3.9974	-3.7773e-05	3.9948	-5.5233e-05	3.9941	-8.0205e-05	3.9921	-9.366e-05	2.4999	-5.5403e-06
99.766	3.9974	-3.6029e-05	3.9948	-5.9389e-05	3.9942	-8.6868e-05	3.9921	-0.00010574	2.4999	-6.8531e-06
100.66	3.9974	-3.6587e-05	3.9948	-5.6537e-05	3.9942	-8.7195e-05	3.9921	-0.00010644	2.4999	-4.8586e-06
101.56	3.9974	-4.1722e-05	3.9949	-6.924e-05	3.9942	-0.00010369	3.9921	-0.00013905	2.4999	-8.7152e-06
102.46	3.9974	-4.1271e-05	3.9949	-6.9669e-05	3.9942	-0.0001074	3.9921	-0.00014306	2.4999	-8.5259e-06
103.36	3.9974	-4.2805e-05	3.9949	-7.6165e-05	3.9942	-0.00011594	3.9921	-0.00015185	2.4999	-9.6455e-06
104.26	3.9974	-4.5998e-05	3.9949	-7.8237e-05	3.9942	-0.0001213	3.9921	-0.00016871	2.4999	-9.2452e-06
105.16	3.9974	-4.7277e-05	3.9949	-8.3292e-05	3.9942	-0.00012898	3.9921	-0.00018255	2.4999	-1.1328e-05
106.05	3.9974	-4.8522e-05	3.9949	-9.0604e-05	3.9942	-0.00013861	3.9921	-0.00020748	2.5	-1.192e-05
106.95	3.9974	-4.7326e-05	3.9949	-8.4834e-05	3.9942	-0.00013692	3.9921	-0.00019747	2.5	-9.899e-06
107.85	3.9974	-5.0963e-05	3.9949	-9.4104e-05	3.9942	-0.00014884	3.9922	-0.00022716	2.5	-1.1464e-05
108.75	3.9974	-5.193e-05	3.9949	-9.0778e-05	3.9942	-0.00014928	3.9922	-0.00022296	2.5	-9.9364e-06
109.65	3.9974	-5.3143e-05	3.9949	-9.5714e-05	3.9942	-0.00015832	3.9922	-0.00024294	2.5	-9.3767e-06
110.55	3.9974	-5.3129e-05	3.9949	-9.6804e-05	3.9942	-0.00016316	3.9922	-0.00024788	2.5	-1.1692e-05
111.45	3.9974	-5.1929e-05	3.9949	-0.0001007	3.9942	-0.00016977	3.9922	-0.00026423	2.5	-1.2461e-05
112.34	3.9975	-4.8197e-05	3.9949	-9.5317e-05	3.9943	-0.00016597	3.9922	-0.00025689	2.5	-1.4846e-05
113.24	3.9975	-5.0353e-05	3.9949	-0.00010564	3.9943	-0.00018096	3.9922	-0.0002908	2.5	-1.2658e-05
114.14	3.9975	-5.0751e-05	3.995	-0.00010525	3.9943	-0.00018423	3.9922	-0.00030015	2.5	-1.5281e-05
115.04	3.9975	-5.129e-05	3.995	-0.00010967	3.9943	-0.00019189	3.9923	-0.00032298	2.5	-1.1791e-05
115.94	3.9975	-5.1414e-05	3.995	-0.00011165	3.9943	-0.00019658	3.9923	-0.00033422	2.5	-1.1668e-05
116.84	3.9975	-5.3545e-05	3.995	-0.00011579	3.9943	-0.00020656	3.9923	-0.00035897	2.5	-1.144e-05
117.73	3.9975	-5.0435e-05	3.995	-0.00011112	3.9943	-0.00020493	3.9923	-0.00035491	2.5	-1.282e-05
118.63	3.9975	-4.5857e-05	3.995	-0.00011317	3.9943	-0.00021002	3.9923	-0.00037187	2.5	-1.2764e-05
119.53	3.9975	-4.3207e-05	3.995	-0.00010893	3.9943	-0.00021034	3.9923	-0.00037589	2.5	-1.5278e-05
120.43	3.9975	-4.1648e-05	3.995	-0.00010681	3.9944	-0.00021079	3.9924	-0.00038656	2.5	-1.352e-05
121.33	3.9975	-4.0346e-05	3.995	-0.00010316	3.9944	-0.00021111	3.9924	-0.00039578	2.5	-1.1155e-05
122.23	3.9975	-3.9388e-05	3.995	-9.3464e-05	3.9944	-0.00020378	3.9924	-0.00039262	2.5	-1.1189e-05
123.13	3.9975	-3.3361e-05	3.995	-9.0815e-05	3.9944	-0.00020349	3.9924	-0.00040873	2.5	-1.1896e-05
124.02	3.9975	-2.9243e-05	3.9951	-9.3328e-05	3.9944	-0.00021243	3.9924	-0.00043096	2.5	-9.9593e-06
124.92	3.9975	-2.0424e-05	3.9951	-8.3086e-05	3.9944	-0.0002042	3.9924	-0.00042605	2.5	-6.0035e-06
125.82	3.9975	-1.2386e-05	3.9951	-7.5849e-05	3.9944	-0.00020005	3.9925	-0.00043024	2.5	-8.6737e-06
126.72	3.9975	-7.6722e-06	3.9951	-7.1454e-05	3.9944	-0.00020008	3.9925	-0.00044456	2.5001	-6.3844e-06
127.62	3.9975	-6.2389e-06	3.9951	-7.6596e-05	3.9944	-0.00020912	3.9925	-0.00047607	2.5001	-4.1565e-06
128.52	3.9975	2.2572e-06	3.9951	-6.1985e-05	3.9945	-0.0001966	3.9925	-0.00046975	2.5001	-5.0004e-06
129.41	3.9975	8.9399e-06	3.9951	-5.3529e-05	3.9945	-0.00018986	3.9925	-0.00047694	2.5001	-6.1371e-06
130.31	3.9975	1.8125e-05	3.9951	-4.3518e-05	3.9945	-0.0001826	3.9926	-0.00048519	2.5001	-1.9412e-06
131.21	3.9975	2.8062e-05	3.9951	-2.795e-05	3.9945	-0.0001692	3.9926	-0.00047658	2.5001	-3.604e-07
132.11	3.9975	3.9122e-05	3.9951	-1.509e-05	3.9945	-0.00015829	3.9926	-0.00048216	2.5001	5.8704e-06
133.01	3.9975	4.8555e-05	3.9951	3.0158e-06	3.9945	-0.00014134	3.9926	-0.00047185	2.5001	7.158e-06
133.91	3.9975	6.0317e-05	3.9951	2.1049e-05	3.9945	-0.00012489	3.9927	-0.00046454	2.5	9.7806e-06
134.8	3.9975	7.2007e-05	3.9951	3.444e-05	3.9945	-0.00011407	3.9927	-0.00047153	2.5	9.9209e-06
135.7	3.9975	8.4147e-05	3.9951	5.1931e-05	3.9945	-9.6937e-05	3.9927	-0.00046078	2.5	1.1e-05
136.6	3.9975	0.00010043	3.9951	7.3918e-05	3.9945	-7.4319e-05	3.9927	-0.00044865	2.5	1.4921e-05
137.5	3.9975	0.00011759	3.9951	9.5518e-05	3.9945	-5.2591e-05	3.9927	-0.00043848	2.5	1.7241e-05
138.4	3.9974	0.0001319	3.9951	0.00011299	3.9945	-3.549e-05	3.9928	-0.00044227	2.5	2.2632e-05
139.3	3.9974	0.00014888	3.9951	0.00013997	3.9945	-8.4048e-06	3.9928	-0.00043055	2.5	2.8197e-05
140.2	3.9974	0.00016664	3.995	0.00016376	3.9945	1.5456e-05	3.9928	-0.00042462	2.5	3.3114e-05
141.09	3.9974	0.00018808	3.995	0.00020147	3.9945	5.2236e-05	3.9928	-0.00038849	2.5	3.7187e-05
141.99	3.9973	0.00020759	3.995	0.00022416	3.9945	7.6718e-05	3.9928	-0.00038977	2.5	3.9511e-05
142.89	3.9973	0.00023488	3.995	0.00025955	3.9945	0.00011435	3.9928	-0.00036361	2.5	4.5653e-05
143.79	3.9973	0.00025601	3.995	0.00029478	3.9945	0.00015248	3.9929	-0.0003349	2.4999	4.8944e-05
144.69	3.9972	0.00028131	3.9949	0.00033676	3.9945	0.0001997	3.9929	-0.00029128	2.4999	5.5935e-05
145.59	3.9972	0.00031042	3.9949	0.00037636	3.9944	0.00024119	3.9929	-0.00026467	2.4999	6.3893e-05
146.48	3.9971	0.00033995	3.9949	0.00042027	3.9944	0.00029124	3.9929	-0.00022531	2.4999	7.0893e-05
147.38	3.9971	0.00037112	3.9948	0.0004713	3.9944	0.0003491	3.9929	-0.00017356	2.4998	7.8336e-05
148.28	3.997	0.00040401	3.9948	0.00051454	3.9944	0.00039813	3.9929	-0.00014922	2.4998	8.5949e-05
149.18	3.997	0.0004373	3.9947	0.00056992	3.9943	0.0004596	3.9929	-9.1414e-05	2.4998	9.5067e-05
150.08	3.9969	0.00047466	3.9947	0.00061689	3.9943	0.000515	3.9929	-4.5303e-05	2.4997	0.00010248
150.98	3.9968	0.00051516	3.9946	0.00068455	3.9943	0.00059078	3.9929	1.3181e-05	2.4997	0.00011266
151.88	3.9967	0.00055036	3.9946	0.00073289	3.9942	0.00065053	3.9929	7.096e-05	2.4996	0.00011922
152.77	3.9967	0.00060167	3.9945	0.00080842	3.9942	0.00073498	3.9929	0.00013452	2.4996	0.00012855
153.67	3.9966	0.00063835	3.9944	0.00086476	3.9941	0.00080508	3.9929	0.0002072	2.4995	0.00013993
154.57	3.9965	0.00069519	3.9943	0.00095392	3.9941	0.00090548	3.9929	0.00028946	2.4995	0.00015083
155.47	3.9964	0.00073807	3.9943	0.0010218	3.994	0.00098843	3.9929	0.00037219	2.4994	0.00016551
156.37	3.9963	0.00078857	3.9942	0.0011027	3.9939	0.0010836	3.9928	0.00046238	2.4994	0.00017523
157.27	3.9961	0.0008487	3.9941	0.001199	3.9938	0.001196	3.9928	0.00056754	2.4993	0.00018839
158.16	3.996	0.00089491	3.994	0.0012751	3.9938	0.0012892	3.9928	0.00065941	2.4992	0.00020222
159.06	3.9959	0.00096074	3.9939	0.0013755	3.9937	0.0014084	3.9928	0.00077091	2.4991	0.00021716
159.96	3.9957	0.0010228	3.9937	0.0014737	3.9936	0.0015279	3.9927	0.00088772	2.499	0.00022767
160.86	3.9956	0.0010859	3.9936	0.0015726	3.9935	0.0016482	3.9927	0.0010097	2.499	0.00024605
161.76	3.9954	0.0011647	3.9935	0.0016915	3.9933	0.001793	3.9926	0.0011454	2.4989	0.00025899
162.66	3.9952	0.0012328	3.9933	0.0018014	3.9932	0.0019274	3.9926	0.001286	2.4987	0.00027988
163.55	3.995	0.001313	3.9932	0.0019263	3.9931	0.0020779	3.9925	0.0014279	2.4986	0.00029742
164.45	3.9948	0.0013915	3.993	0.0020487	3.993	0.0022301	3.9924	0.001585	2.4985	0.00031437
165.35	3.9946	0.0014755	3.9928	0.0021819	3.9928	0.0023927	3.9923	0.001744	2.4984	0.00033847
166.25	3.9944	0.0015667	3.9926	0.002328	3.9926	0.0025736	3.9923	0.0019331	2.4983	0.00035266
167.15	3.9942	0.0016532	3.9924	0.002463	3.9925	0.0027411	3.9922	0.0021136	2.4981	0.00038223
168.05	3.9939	0.0017589	3.9922	0.0026284	3.9923	0.0029436	3.9921	0.0023248	2.498	0.00039528
168.95	3.9937	0.0018425	3.992	0.002766	3.9921	0.0031195	3.9919	0.0025196	2.4978	0.00042655
169.84	3.9934	0.0019467	3.9917	0.0029366	3.9919	0.0033324	3.9918	0.0027428	2.4976	0.00044669
170.74	3.9931	0.0020482	3.9915	0.0031029	3.9917	0.0035424	3.9917	0.0029693	2.4975	0.00046811
171.64	3.9928	0.0021569	3.9912	0.0032787	3.9914	0.0037638	3.9915	0.0032097	2.4973	0.00049601
172.54	3.9925	0.0022828	3.9909	0.003475	3.9912	0.0040105	3.9914	0.0034701	2.4971	0.00051943
173.44	3.9921	0.0023997	3.9906	0.0036616	3.9909	0.0042478	3.9912	0.0037307	2.4969	0.00055449
174.34	3.9918	0.0025419	3.9903	0.0038905	3.9906	0.0045339	3.991	0.0040383	2.4967	0.00058316
175.23	3.9914	0.0026572	3.99	0.0040773	3.9903	0.0047748	3.9909	0.0043119	2.4964	0.00061708
176.13	3.991	0.002815	3.9896	0.0043386	3.99	0.0051013	3.9906	0.0046693	2.4962	0.0006494
177.03	3.9906	0.0029248	3.9892	0.004514	3.9897	0.0053329	3.9904	0.0049358	2.4959	0.00067911
177.93	3.9901	0.0031192	3.9888	0.004831	3.9893	0.0057313	3.9902	0.0053681	2.4957	0.00071855
178.83	3.9897	0.0032291	3.9884	0.005007	3.989	0.0059683	3.9899	0.0056459	2.4954	0.00074759
179.73	3.9892	0.0034176	3.988	0.005313	3.9886	0.0063559	3.9897	0.0060816	2.4951	0.00078796
180.63	3.9887	0.0035765	3.9875	0.0055776	3.9882	0.0066972	3.9894	0.006469	2.4948	0.00082859
181.52	3.9881	0.0037179	3.987	0.0058171	3.9877	0.0070102	3.9891	0.0068374	2.4945	0.00086665
182.42	3.9876	0.0039194	3.9865	0.0061481	3.9873	0.007435	3.9887	0.0073115	2.4941	0.0009051
183.32	3.987	0.0040625	3.986	0.0063878	3.9868	0.0077516	3.9884	0.0076938	2.4938	0.00094563
184.22	3.9864	0.0042695	3.9854	0.0067241	3.9863	0.0081886	3.988	0.0081888	2.4934	0.00098782
185.12	3.9857	0.0044558	3.9849	0.0070342	3.9858	0.0085925	3.9876	0.0086719	2.493	0.0010351
186.02	3.9851	0.0046565	3.9843	0.0073633	3.9852	0.0090241	3.9872	0.009176	2.4926	0.0010824
186.91	3.9844	0.0049005	3.9836	0.0077594	3.9846	0.0095415	3.9868	0.0097621	2.4922	0.0011352
187.81	3.9837	0.0050738	3.9829	0.0080506	3.984	0.0099284	3.9863	0.010236	2.4917	0.0011866
188.71	3.9829	0.0053549	3.9822	0.0085184	3.9834	0.010534	3.9858	0.010943	2.4913	0.001244
189.61	3.9821	0.0055347	3.9815	0.0088179	3.9827	0.010937	3.9853	0.011434	2.4908	0.0012915
190.51	3.9813	0.0058474	3.9807	0.0093328	3.982	0.011608	3.9848	0.012208	2.4903	0.0013645
191.41	3.9804	0.0060309	3.98	0.0096432	3.9813	0.012027	3.9842	0.012733	2.4897	0.0014101
192.3	3.9795	0.006297	3.9791	0.010085	3.9805	0.01261	3.9836	0.01344	2.4892	0.0014723
193.2	3.9786	0.006558	3.9783	0.01052	3.9797	0.013189	3.983	0.014141	2.4886	0.0015251
194.1	3.9776	0.0068008	3.9773	0.010931	3.9789	0.013739	3.9823	0.01481	2.488	0.001592
195.0	3.9766	0.0070375	3.9764	0.011335	3.978	0.01428	3.9816	0.015486	2.4874	0.0016572
195.9	3.9756	0.0073793	3.9754	0.0119	3.9771	0.015029	3.9809	0.016374	2.4868	0.0017086
196.8	3.9745	0.0076441	3.9744	0.012349	3.9761	0.015631	3.9801	0.017126	2.4861	0.0017992
197.7	3.9733	0.0079496	3.9733	0.012857	3.9751	0.016313	3.9793	0.017964	2.4854	0.0018526
198.59	3.9722	0.008307	3.9722	0.013456	3.9741	0.017109	3.9785	0.018947	2.4847	0.0019376
199.49	3.9709	0.00861	3.9711	0.013965	3.973	0.017797	3.9776	0.019795	2.4839	0.0020165
200.39	3.9697	0.008928	3.9699	0.014501	3.9719	0.018518	3.9766	0.020688	2.4831	0.0020952
201.29	3.9683	0.0092725	3.9686	0.015088	3.9707	0.019305	3.9757	0.021679	2.4823	0.0021845
202.19	3.967	0.0096432	3.9673	0.015703	3.9695	0.02014	3.9746	0.0227	2.4815	0.0022597
203.09	3.9655	0.0099493	3.966	0.016226	3.9683	0.02085	3.9736	0.023614	2.4806	0.0023532
203.98	3.9641	0.010341	3.9646	0.016889	3.9669	0.021744	3.9725	0.024738	2.4797	0.0024243
204.88	3.9625	0.010738	3.9632	0.017561	3.9656	0.022653	3.9713	0.025878	2.4787	0.0025201
205.78	3.961	0.011032	3.9617	0.018072	3.9642	0.023358	3.9701	0.026791	2.4777	0.0026029
206.68	3.9593	0.011429	3.9601	0.018744	3.9627	0.024271	3.9689	0.027952	2.4767	0.0026939
207.58	3.9576	0.011896	3.9585	0.019538	3.9612	0.025343	3.9676	0.029299	2.4757	0.0028006
208.48	3.9559	0.012152	3.9569	0.019981	3.9596	0.025964	3.9662	0.030136	2.4746	0.0028737
209.38	3.9541	0.012655	3.9551	0.020828	3.958	0.027113	3.9648	0.031585	2.4735	0.0029782
210.27	3.9522	0.013138	3.9534	0.021649	3.9563	0.028231	3.9633	0.033005	2.4723	0.0030824
211.17	3.9503	0.013546	3.9515	0.02235	3.9545	0.029195	3.9618	0.034257	2.4711	0.0031913
212.07	3.9483	0.014003	3.9496	0.023125	3.9527	0.030259	3.9602	0.035621	2.4699	0.0033055
212.97	3.9462	0.014548	3.9476	0.024059	3.9508	0.031531	3.9585	0.037253	2.4686	0.0034346
213.87	3.9441	0.015014	3.9456	0.024849	3.9488	0.032623	3.9568	0.038657	2.4673	0.0035433
214.77	3.9419	0.01548	3.9435	0.025654	3.9468	0.03373	3.955	0.040114	2.4659	0.0036858
215.66	3.9396	0.016104	3.9412	0.026709	3.9447	0.035173	3.9531	0.041964	2.4645	0.0038077
216.56	3.9373	0.016531	3.939	0.027446	3.9425	0.036198	3.9512	0.043329	2.463	0.0038978
217.46	3.9348	0.016995	3.9367	0.028246	3.9402	0.03731	3.9491	0.044797	2.4615	0.0040112
218.36	3.9323	0.017502	3.9342	0.029126	3.9379	0.038523	3.9471	0.046392	2.46	0.0041174
219.26	3.9298	0.018069	3.9318	0.0301	3.9355	0.039866	3.9449	0.048148	2.4584	0.0042562
220.16	3.9271	0.01842	3.9292	0.030716	3.9331	0.040738	3.9427	0.049345	2.4567	0.0043651
221.05	3.9244	0.019147	3.9266	0.031948	3.9305	0.04243	3.9404	0.051525	2.4551	0.0045048
221.95	3.9216	0.019702	3.9239	0.032912	3.9279	0.043766	3.938	0.053299	2.4533	0.0046687
222.85	3.9187	0.020276	3.9211	0.0339	3.9252	0.045141	3.9355	0.055109	2.4515	0.0047802
223.75	3.9157	0.020961	3.9182	0.035083	3.9224	0.046772	3.933	0.057259	2.4497	0.0049859
224.65	3.9127	0.021593	3.9152	0.036168	3.9195	0.048282	3.9303	0.059256	2.4478	0.0050639
225.55	3.9095	0.02217	3.9121	0.037163	3.9165	0.049671	3.9276	0.061117	2.4458	0.0052937
226.45	3.9062	0.022826	3.909	0.038294	3.9135	0.051243	3.9247	0.063203	2.4438	0.0053778
227.34	3.9029	0.023615	3.9057	0.039652	3.9103	0.053121	3.9218	0.065676	2.4417	0.0056047
228.24	3.8995	0.024007	3.9024	0.040339	3.907	0.054104	3.9188	0.067044	2.4395	0.005703
229.14	3.8959	0.024853	3.8989	0.041796	3.9037	0.056118	3.9157	0.069704	2.4373	0.0058634
230.04	3.8923	0.025563	3.8954	0.043025	3.9002	0.057833	3.9124	0.071987	2.4351	0.0060253
230.94	3.8886	0.025893	3.8918	0.043612	3.8967	0.058683	3.9092	0.073199	2.4328	0.006171
231.84	3.8848	0.026856	3.888	0.04527	3.8931	0.060977	3.9057	0.076217	2.4304	0.0063307
232.73	3.8808	0.027457	3.8842	0.046324	3.8893	0.062457	3.9022	0.078219	2.428	0.0064659
233.63	3.8769	0.027875	3.8803	0.047061	3.8855	0.063513	3.8987	0.079702	2.4255	0.0066774
234.53	3.8727	0.029067	3.8763	0.049097	3.8815	0.066329	3.8949	0.083399	2.4229	0.006797
235.43	3.8685	0.029567	3.8721	0.049983	3.8775	0.067587	3.8911	0.085142	2.4203	0.0070141
